Actual,Predicted,Error
156.6,84.94285,71.65716
88.0,45.311874,42.688126
231.0,128.97595,102.02405
79.2,8.2978,70.9022
75.0,38.01843,36.98157
86.0,33.36798,52.63202
106.0,13.131886,92.86812
140.0,65.27412,74.72588
88.4,36.9881,51.411903
140.0,65.27412,74.72588
119.0,43.440548,75.55945
74.8,4.7306204,70.06938
74.8,2.876383,71.92362
74.8,2.876383,71.92362
88.4,56.36232,32.03768
67.32,52.879925,14.440075
67.32,52.879925,14.440075
105.4,56.72553,48.674473
133.11,104.55915,28.55085
93.6,34.998016,58.601982
93.6,69.96578,23.634216
93.6,69.96578,23.634216
78.0,4.780061,73.21994
67.58,20.822474,46.75753
83.73,51.474014,32.25599
74.8,49.124287,25.675716
88.4,48.478455,39.921547
88.4,54.232307,34.167694
94.5,39.25956,55.24044
79.2,9.27837,69.92163
93.6,45.44781,48.152187
73.95,29.984755,43.96524
73.95,44.341175,29.608822
120.7,46.519653,74.18034
102.72,69.21373,33.50627
120.7,73.91125,46.78875
104.55,59.101063,45.44894
79.92,60.689186,19.230812
88.4,47.30917,41.09083
88.4,47.177784,41.222218
82.88,44.22041,38.659588
88.4,47.177784,41.222218
102.72,69.21373,33.50627
88.4,49.481857,38.918144
120.7,73.91125,46.78875
122.0,54.741657,67.25835
86.4,38.29591,48.10409
79.2,3.8791573,75.32084
51.4,41.0146,10.385403
51.4,41.0146,10.385403
122.0,44.42763,77.57237
62.8,65.89239,-3.0923882
62.8,65.89239,-3.0923882
62.8,65.89239,-3.0923882
62.8,65.892395,-3.0923958
62.8,65.892395,-3.0923958
62.8,65.89239,-3.0923882
62.8,65.89239,-3.0923882
62.8,65.89239,-3.0923882
80.0,6.085046,73.914955
62.8,65.89239,-3.0923882
62.8,65.89239,-3.0923882
62.8,65.89239,-3.0923882
109.8,58.304005,51.496
62.8,65.89239,-3.0923882
62.8,65.89239,-3.0923882
62.8,65.89239,-3.0923882
79.2,2.31324,76.88676
62.8,65.89239,-3.0923882
88.0,7.4980474,80.50195
84.67,1.4539161,83.21608
80.0,7.98876,72.01124
88.4,36.221806,52.178196
74.8,4.6682425,70.13176
74.8,4.6682425,70.13176
74.8,46.333714,28.46629
119.0,57.767452,61.232548
74.8,4.715417,70.08459
67.25,102.82418,-35.57418
67.26,102.56856,-35.308556
96.9,67.26637,29.633629
70.88,62.729393,8.150604
88.4,56.06636,32.33364
117.45,78.807594,38.642403
74.8,5.407993,69.39201
74.8,3.2127082,71.587296
79.2,20.813803,58.386192
104.0,47.1361,56.8639
93.6,41.461395,52.138603
156.6,103.344086,53.25592
156.6,104.28472,52.315285
93.6,43.619663,49.980335
69.5,103.31991,-33.81991
111.88,86.40074,25.479256
103.5,66.06691,37.43309
120.88,86.40074,34.479256
78.55,103.787506,-25.237503
104.0,36.480156,67.519844
119.0,59.514782,59.485218
130.9,65.191216,65.70878
74.8,7.944238,66.85577
156.6,95.21883,61.38118
119.0,34.141586,84.85841
74.8,7.944238,66.85577
119.0,59.514782,59.485218
74.8,5.6704493,69.129555
84.32,60.28917,24.03083
74.44,52.654003,21.786
63.75,3.2070606,60.54294
73.95,50.632656,23.31734
77.73,36.505558,41.224445
93.03,55.99143,37.03857
85.85,51.99043,33.85957
77.69,42.00469,35.685314
117.64,74.25153,43.388466
136.8,96.81539,39.98461
79.2,17.045925,62.15407
109.8,52.274784,57.52522
96.0,47.912106,48.087894
121.75,12.473129,109.27687
102.6,72.12211,30.47789
127.8,61.691906,66.10809
79.2,10.573711,68.62628
96.0,37.849136,58.150864
138.6,82.44809,56.151917
93.6,69.2371,24.3629
78.3,45.067936,33.232067
80.0,38.462578,41.537422
88.4,46.827522,41.57248
97.0,5.2498293,91.75017
75.65,3.3404722,72.30953
128.52,81.85589,46.664116
119.0,71.34989,47.65011
80.61,5.40719,75.20281
130.05,80.83527,49.21473
77.44,67.751816,9.688187
146.2,105.20005,40.999947
140.0,83.22146,56.77854
80.0,4.5600996,75.4399
152.0,85.85763,66.14237
88.0,5.596763,82.40324
93.6,49.833447,43.766552
95.2,38.68558,56.514416
113.78,52.83354,60.946457
196.35,125.73074,70.61926
95.2,38.68558,56.514416
66.58,3.285409,63.294594
107.38,52.433884,54.946114
68.61,4.6216736,63.988327
78.81,35.19931,43.610687
109.23,65.70503,43.52497
68.17,4.2478933,63.922104
93.67,57.858406,35.811592
138.0,108.454956,29.545044
103.5,28.008207,75.49179
112.5,65.75712,46.74288
79.2,9.382923,69.81708
174.0,111.51754,62.48246
102.6,56.505653,46.094345
110.34,113.29734,-2.957344
73.95,44.174053,29.775944
97.75,60.82317,36.92683
105.61,60.910923,44.699078
119.0,102.8523,16.147697
127.71,104.08638,23.62362
63.75,6.0202093,57.72979
104.55,87.28359,17.26641
104.55,86.44271,18.107292
130.05,82.87013,47.17987
115.6,50.29983,65.30017
91.63,102.801346,-11.171349
73.95,43.801178,30.148819
102.0,42.26946,59.73054
88.4,7.118772,81.28123
73.95,44.15607,29.793926
93.39,72.58721,20.802788
54.09,42.63487,11.455132
63.75,9.820566,53.929436
156.61,92.32461,64.28539
73.95,44.15607,29.793926
105.61,84.01197,21.59803
138.76,108.67422,30.085777
156.61,78.39051,78.21949
88.4,7.1166725,81.283325
101.34,110.50834,-9.168343
105.61,84.01197,21.59803
104.55,86.581245,17.968758
73.95,44.168015,29.781982
73.95,44.15896,29.791039
137.91,77.253685,60.65632
73.95,44.15607,29.793926
114.25,37.439922,76.810074
91.4,44.25628,47.143723
104.55,87.28359,17.26641
104.55,86.44271,18.107292
105.61,65.09619,40.51381
105.61,106.34913,-0.7391281
102.0,42.26946,59.73054
92.65,53.093998,39.556004
67.15,11.090704,56.059296
158.4,79.25684,79.14315
88.74,12.610098,76.1299
88.74,18.204,70.535995
102.34,42.395866,59.94413
104.72,47.727,56.993
88.74,5.0940466,83.64595
110.84,82.969826,27.87017
163.34,104.83793,58.502068
110.22,55.92541,54.29459
79.62,47.750633,31.86937
79.62,42.886753,36.73325
196.07,178.52945,17.540558
69.09,52.993137,16.096859
158.56,64.462585,94.09741
87.31,82.04723,5.262764
158.56,64.462585,94.09741
144.63,95.64494,48.98506
69.09,52.993137,16.096859
68.66,4.2886724,64.37133
68.66,4.2886724,64.37133
68.66,4.2886724,64.37133
68.51,4.236681,64.27332
68.51,4.236681,64.27332
146.59,94.79743,51.792564
65.0,88.34237,-23.34237
88.0,44.136272,43.863728
111.6,74.26716,37.33284
65.0,88.34237,-23.34237
79.2,7.0101075,72.18989
65.0,88.34237,-23.34237
122.4,125.69612,-3.2961197
101.55,136.34277,-34.79277
98.4,6.6068277,91.793175
140.98,135.67477,5.3052216
138.3,64.18032,74.11968
84.05,127.02581,-42.975807
131.13,170.45306,-39.32306
91.8,59.76878,32.031223
114.9,59.962494,54.937508
131.13,170.45306,-39.32306
168.9,116.879654,52.02034
144.5,147.38553,-2.8855286
136.43,69.53488,66.89511
108.8,67.68138,41.11862
108.8,67.68138,41.11862
79.48,7.0808673,72.39914
70.55,5.971447,64.57855
110.78,90.48286,20.297142
159.23,109.2053,50.024696
70.0,48.58883,21.411171
101.15,82.18066,18.969345
110.78,66.633606,44.146393
69.29,46.117413,23.172588
58.36,38.78839,19.57161
58.36,45.42213,12.93787
69.29,34.98753,34.30247
69.29,34.98753,34.30247
69.29,34.98753,34.30247
69.29,34.98753,34.30247
69.29,34.98753,34.30247
58.36,42.903915,15.456085
12.0,35.459454,-23.459454
69.29,34.98753,34.30247
69.29,34.98753,34.30247
69.58,42.110203,27.469799
58.36,45.399006,12.960995
69.29,34.98753,34.30247
69.29,46.117413,23.172588
113.05,89.264244,23.785759
69.29,34.98753,34.30247
58.36,45.391293,12.968708
69.29,34.98753,34.30247
69.29,34.98753,34.30247
69.29,34.98753,34.30247
69.29,34.98753,34.30247
69.29,34.98753,34.30247
69.29,34.98753,34.30247
78.77,58.572464,20.197533
138.0,69.698364,68.301636
79.2,7.979873,71.22012
198.0,140.08194,57.91806
131.4,114.711365,16.68863
120.0,6.445153,113.55485
93.3,42.321575,50.978428
120.7,124.079445,-3.379448
125.8,88.2426,37.557404
125.8,140.51645,-14.716446
120.0,6.445153,113.55485
72.25,8.966448,63.283554
129.58,86.214264,43.365738
95.2,6.377406,88.82259
72.25,9.219627,63.030373
72.25,8.966448,63.283554
117.3,69.64585,47.654152
102.85,94.27495,8.57505
125.8,140.51645,-14.716446
102.85,82.561676,20.288322
95.2,6.377406,88.82259
120.7,122.117096,-1.417099
76.67,57.40151,19.26849
76.67,57.40151,19.26849
119.0,92.21018,26.789818
76.67,57.40151,19.26849
76.67,57.40151,19.26849
76.67,57.40151,19.26849
76.67,57.40151,19.26849
76.67,57.40151,19.26849
76.67,57.40151,19.26849
76.67,57.40151,19.26849
70.55,7.702612,62.84739
76.67,57.4015,19.268497
76.67,57.4015,19.268497
76.67,57.40151,19.26849
76.67,57.40151,19.26849
81.43,51.459087,29.970913
178.67,135.15637,43.513626
76.67,58.31344,18.35656
76.67,57.40151,19.26849
77.89,83.64079,-5.7507935
76.67,57.40151,19.26849
76.67,57.40151,19.26849
76.67,57.40151,19.26849
76.67,57.40151,19.26849
98.18,98.21888,-0.038879395
76.67,57.40151,19.26849
95.56,48.51923,47.040768
80.26,56.817097,23.442905
69.42,8.034779,61.38522
148.58,118.7231,29.856903
74.29,108.72422,-34.43422
126.04,117.67127,8.368729
98.11,20.211538,77.89846
148.26,111.44571,36.814285
51.4,48.11632,3.28368
51.4,48.11632,3.28368
148.91,214.7735,-65.863495
62.8,80.98047,-18.18047
62.8,80.98047,-18.18047
62.8,80.98047,-18.18047
62.8,80.98047,-18.18047
62.8,80.98047,-18.18047
62.8,80.98047,-18.18047
62.8,80.98046,-18.180462
62.8,80.98046,-18.180462
62.8,80.98047,-18.18047
62.8,80.98047,-18.18047
62.8,80.98047,-18.18047
62.8,80.98047,-18.18047
62.8,80.98047,-18.18047
62.8,80.98047,-18.18047
62.8,80.98047,-18.18047
107.1,84.84059,22.259407
122.4,86.34594,36.05406
160.2,99.508446,60.69155
79.5,7.1158276,72.38417
79.5,15.042728,64.457275
143.28,59.166103,84.11389
120.0,7.155843,112.844154
160.2,99.508446,60.69155
143.28,59.166103,84.11389
110.7,129.39702,-18.697021
219.6,72.355736,147.24426
120.0,12.2610035,107.739
79.5,7.6343403,71.86566
115.6,87.68394,27.916061
113.9,62.62722,51.27278
152.1,67.533295,84.56671
128.56,46.771286,81.78871
91.8,13.35302,78.44698
125.8,88.401436,37.398567
274.2,203.11386,71.08615
102.0,22.431217,79.56879
154.29,61.77178,92.51822
91.8,13.35302,78.44698
83.3,41.767784,41.53222
169.91,64.76104,105.148964
122.91,62.603394,60.30661
150.11,70.83442,79.27558
82.11,46.621567,35.488434
70.0,36.537235,33.462765
71.91,3.6490848,68.26092
71.91,11.07707,60.83293
71.91,8.366623,63.54338
148.58,110.14605,38.433952
71.91,8.366623,63.54338
198.88,122.079094,76.80091
125.8,69.547554,56.25245
70.0,36.537235,33.462765
71.91,11.07707,60.83293
125.8,93.03718,32.762825
82.11,46.621567,35.488434
136.19,126.781944,9.408058
88.4,41.802544,46.597458
92.91,10.537455,82.37255
114.98,93.93966,21.040344
148.0,138.75511,9.244888
167.4,163.28532,4.11467
131.4,90.8348,40.565193
167.4,163.28532,4.11467
138.0,61.38327,76.61673
148.0,46.940876,101.05913
148.0,199.8511,-51.851105
140.0,166.18353,-26.183533
158.0,77.76616,80.23384
139.88,44.902763,94.97724
160.78,64.27708,96.50292
200.0,212.10649,-12.106491
1.48,173.29193,-171.81194
120.0,129.23418,-9.234177
260.0,131.67169,128.32831
143.38,51.651653,91.72835
112.5,46.638454,65.86154
192.03,69.540764,122.489235
161.67,31.648375,130.02162
148.0,53.472946,94.527054
148.0,130.93658,17.063416
148.0,53.472946,94.527054
80.7,22.017918,58.68208
145.1,55.676956,89.42305
105.0,61.90947,43.09053
95.0,37.858707,57.141293
80.7,24.205072,56.494926
113.4,125.5554,-12.1553955
95.0,37.858707,57.141293
185.28,101.902824,83.377174
102.0,21.874826,80.125175
114.75,69.355644,45.394356
84.15,48.19788,35.95212
114.75,70.07562,44.674377
120.7,107.78359,12.916405
123.75,140.35588,-16.60588
73.95,25.61925,48.33075
149.6,137.84677,11.753235
166.85,120.34954,46.500465
94.35,49.529152,44.820847
82.79,46.547676,36.242325
123.75,140.35588,-16.60588
84.15,50.560284,33.589718
120.36,37.222355,83.13765
91.79,50.17915,41.61085
82.79,56.33963,26.45037
168.3,118.831245,49.468758
220.0,218.64369,1.356308
78.3,6.989065,71.310936
121.5,147.49911,-25.999115
133.2,162.73557,-29.535568
105.3,58.806778,46.493225
121.5,147.49911,-25.999115
119.1,8.634799,110.4652
119.1,8.634799,110.4652
75.9,4.4987125,71.40129
86.7,30.7629,55.937096
86.7,39.083935,47.616062
155.13,61.288193,93.84181
115.68,46.3171,69.3629
110.5,59.888165,50.611835
70.55,29.317343,41.23266
119.0,62.600082,56.399918
92.82,63.70057,29.11943
79.29,57.701748,21.588253
128.0,49.913555,78.08644
131.4,59.17249,72.22751
137.7,83.905556,53.79444
137.7,83.905556,53.79444
65.0,44.534595,20.465405
65.0,44.534595,20.465405
155.7,73.4056,82.294395
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
65.0,44.534595,20.465405
114.67,58.942474,55.727524
146.2,78.79209,67.407906
103.7,64.49892,39.20108
81.6,5.8603973,75.7396
103.7,65.43167,38.268326
81.6,5.8603973,75.7396
88.4,-2.6467118,91.046715
153.5,94.31913,59.18087
146.2,78.95991,67.24009
77.35,45.019905,32.330093
77.35,52.212765,25.137234
144.5,79.04127,65.45873
133.73,86.048134,47.68186
115.6,62.68809,52.911907
71.4,61.82349,9.576511
88.0,9.80013,78.19987
102.6,62.966892,39.633106
93.6,91.656364,1.943634
86.4,92.60105,-6.20105
93.6,92.60105,0.99894714
102.6,62.917324,39.682674
111.6,57.88809,53.71191
154.67,129.061,25.608994
126.0,74.82552,51.174477
102.6,51.018063,51.581936
117.0,64.55312,52.446877
126.0,74.82552,51.174477
99.17,132.8186,-33.648605
79.2,-1.5273271,80.727325
60.0,34.28609,25.71391
114.4,63.458466,50.941536
74.8,-1.6765132,76.47652
79.2,-1.7159824,80.91598
67.15,4.1369624,63.01304
119.0,74.717255,44.282745
90.1,58.177216,31.922783
88.4,55.294003,33.106
74.8,-1.8643289,76.66433
67.15,4.1369624,63.01304
111.78,76.25969,35.52031
81.6,6.189778,75.41022
105.4,75.62367,29.776329
91.6,121.104576,-29.504578
74.8,-1.8643289,76.66433
88.4,50.8928,37.507202
91.6,116.01789,-24.417892
92.65,60.46317,32.186832
67.15,4.1369624,63.01304
164.05,100.995186,63.054817
96.9,52.311256,44.588745
141.14,114.70709,26.432907
142.0,72.55009,69.44991
141.14,113.864365,27.275635
109.65,77.83818,31.811821
109.65,76.40757,33.24243
97.75,54.01968,43.73032
109.65,73.650246,35.999756
97.92,57.60714,40.31286
129.2,80.122475,49.077522
85.0,54.368877,30.631123
109.65,73.650246,35.999756
145.35,95.49146,49.858543
88.4,45.599033,42.80097
153.0,89.44888,63.551117
79.2,10.673242,68.52676
71.28,10.040275,61.239723
106.0,56.960392,49.039608
79.2,10.673242,68.52676
84.24,72.76817,11.471825
79.2,10.673242,68.52676
88.0,-0.55427647,88.554276
79.2,10.673242,68.52676
71.28,10.125311,61.154686
140.85,77.44521,63.404793
88.0,38.147385,49.852615
77.76,71.250244,6.509758
88.0,7.8600636,80.13994
102.6,83.26409,19.335907
88.0,-2.597931,90.59793
88.0,0.52864647,87.47135
88.0,-2.597931,90.59793
93.6,46.808834,46.791164
90.1,53.24751,36.85249
103.7,56.037823,47.662174
105.4,61.604774,43.795227
132.6,79.691444,52.90856
74.8,3.5252671,71.274734
105.4,63.749302,41.6507
67.15,56.830627,10.319374
85.0,53.13415,31.865849
74.8,-5.353251,80.15325
107.1,56.127594,50.972404
107.0,41.828953,65.17105
90.1,58.261463,31.838535
74.8,0.050421238,74.74958
74.8,-0.7612357,75.56124
105.4,77.25266,28.147339
130.9,64.70791,66.192085
107.95,71.297386,36.65261
96.0,48.393803,47.606197
138.6,77.610146,60.98986
156.6,102.67447,53.925537
86.4,46.383667,40.016335
93.6,41.530247,52.06975
79.2,1.708549,77.49145
136.0,73.888145,62.111855
79.2,1.4430995,77.7569
79.2,1.4430995,77.7569
66.3,-2.0421662,68.34217
88.4,49.88457,38.51543
57.6,-2.8785253,60.478523
67.15,-1.4584527,68.60845
88.4,40.250393,48.14961
90.1,50.913185,39.186813
115.6,77.1847,38.4153
51.05,-1.9170299,52.96703
74.8,-1.3468208,76.14682
105.4,64.16136,41.23864
88.4,138.55948,-50.159477
119.0,72.21505,46.78495
74.8,-4.1365676,78.93657
74.8,0.22860575,74.571396
74.8,0.6421552,74.157845
88.0,10.174526,77.82547
59.0,45.53848,13.461521
59.0,45.53848,13.461521
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
62.0,60.741943,1.2580566
104.0,55.341423,48.658577
93.6,51.626255,41.973743
93.6,51.626255,41.973743
138.6,74.76275,63.837257
104.0,55.341423,48.658577
79.47,64.396965,15.073036
72.08,43.443325,28.636677
73.0,-1.8350816,74.83508
74.8,-1.0905094,75.89051
88.4,48.574883,39.82512
88.4,48.574883,39.82512
88.4,48.574883,39.82512
70.67,57.574356,13.095642
74.8,-4.932547,79.73255
94.88,114.297646,-19.417648
96.9,111.11587,-14.215866
67.0,55.09563,11.904369
104.0,57.648026,46.351974
116.0,68.88414,47.11586
87.69,52.223972,35.46603
106.0,50.56149,55.43851
88.0,3.7747455,84.22526
88.0,3.7747455,84.22526
81.9,46.580753,35.31925
93.6,49.82226,43.777737
104.0,42.726933,61.273067
93.6,52.39385,41.20615
138.6,80.437874,58.162132
79.2,5.678529,73.52147
104.0,42.726933,61.273067
76.5,42.077225,34.422775
131.1,80.480644,50.61936
118.32,79.12442,39.19558
74.8,54.332195,20.467808
74.8,5.2557645,69.544235
71.19,5.8503284,65.339676
71.19,5.8503284,65.339676
70.72,39.93777,30.78223
116.79,85.91664,30.87336
70.72,39.93777,30.78223
103.19,55.892895,47.297108
88.4,49.368023,39.03198
71.19,5.8503284,65.339676
71.19,-2.0249677,73.21497
74.8,14.957182,59.84282
71.19,-0.87523603,72.06524
67.32,59.331104,7.9888954
67.32,8.578211,58.74179
88.4,49.368023,39.03198
84.6,41.51641,43.083588
86.4,39.8788,46.521202
159.7,75.759315,83.94068
92.8,64.0383,28.761703
163.2,94.14974,69.050255
67.0,43.09012,23.909882
98.0,47.20651,50.79349
98.6,69.18893,29.411072
98.6,120.28634,-21.68634
135.5,72.13693,63.363068
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
79.2,7.258676,71.94132
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
69.0,47.010204,21.989796
67.0,53.369087,13.630913
67.0,53.369087,13.630913
90.0,50.08401,39.91599
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
79.2,47.757214,31.442783
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,49.81238,17.187618
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,58.518066,8.481934
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
67.0,53.369083,13.630917
79.2,-0.24897718,79.448975
88.4,48.742176,39.657825
134.5,83.089836,51.410164
79.2,4.072875,75.12712
82.88,62.766228,20.11377
82.88,62.766228,20.11377
88.4,48.13509,40.26491
96.9,90.89534,6.0046616
96.9,98.086174,-1.1861725
114.3,87.572655,26.727348
60.98,-1.42736,62.40736
81.9,56.41766,25.482342
93.6,51.262383,42.337616
98.1,64.54681,33.553192
88.4,87.83475,0.5652542
88.4,90.358574,-1.9585724
67.58,20.724545,46.855457
96.9,66.24516,30.654839
67.58,2.123684,65.456314
65.0,35.250378,29.749622
89.5,45.58756,43.91244
89.5,45.78474,43.71526
79.5,29.80942,49.690582
79.2,-0.080813885,79.28081
79.5,1.1451709,78.35483
70.0,43.003788,26.996212
93.6,41.766293,51.833706
79.5,-0.7414899,80.24149
83.09,51.719505,31.370491
92.65,52.114887,40.535114
109.2,85.095276,24.104721
96.9,109.843956,-12.943954
144.74,125.364204,19.375801
79.5,2.8091002,76.6909
89.5,47.94429,41.55571
79.2,-0.1875906,79.38759
74.8,4.3477564,70.45225
74.8,50.08295,24.717052
74.61,54.482166,20.127834
108.38,68.5979,39.782097
59.0,42.471233,16.528767
118.58,61.480003,57.1
59.0,42.471237,16.528763
62.0,56.37074,5.629261
62.0,56.37074,5.629261
75.0,39.268322,35.731678
62.0,56.37074,5.629261
62.0,56.37074,5.629261
65.0,36.322216,28.677784
97.5,48.99219,48.50781
62.0,56.37074,5.629261
62.0,56.37074,5.629261
62.0,56.37074,5.629261
62.0,56.37074,5.629261
62.0,56.37074,5.629261
79.2,4.032382,75.16762
79.5,-0.68596506,80.18597
97.5,48.99219,48.50781
62.0,56.37074,5.629261
62.0,56.37074,5.629261
62.0,56.37074,5.629261
62.0,56.37074,5.629261
62.0,56.37074,5.629261
62.0,56.37074,5.629261
65.0,36.322216,28.677784
75.0,39.268322,35.731678
140.4,84.17874,56.221252
82.88,48.927837,33.95216
82.88,48.207123,34.672874
93.6,45.454086,48.145912
82.88,48.927837,33.95216
116.0,66.75032,49.24968
103.5,57.96835,45.53165
82.88,48.245766,34.63423
88.0,7.0909247,80.90907
94.99,63.444523,31.545475
82.88,47.366886,35.51311
71.19,-1.152657,72.34266
96.39,74.04867,22.341331
119.0,59.908894,59.091106
88.4,50.07077,38.32923
88.4,42.868168,45.531834
90.0,38.140507,51.859493
90.0,38.140507,51.859493
117.0,62.12527,54.87473
108.0,62.12527,45.87473
122.4,41.490894,80.9091
84.6,38.140507,46.45949
79.5,-0.10884428,79.60884
83.61,23.03262,60.57738
59.91,43.703053,16.206947
126.0,50.99278,75.00722
79.2,0.92916393,78.270836
88.0,-1.2455258,89.24553
89.5,44.43864,45.06136
56.62,38.193233,18.426765
90.0,39.251213,50.748787
79.2,2.356137,76.84386
131.4,57.243114,74.156876
59.91,43.703053,16.206947
88.0,-1.2455258,89.24553
88.0,-1.2455258,89.24553
88.0,-0.16256762,88.16257
59.91,43.703053,16.206947
59.91,43.703053,16.206947
79.0,54.410007,24.589993
82.88,49.594273,33.285725
93.6,46.772686,46.827312
129.6,78.59553,51.00448
83.3,72.639854,10.660149
74.8,3.8654032,70.9346
94.5,55.623127,38.876873
97.5,49.947845,47.552155
168.0,83.03712,84.96288
75.0,38.065365,36.934635
75.0,38.33111,36.66889
75.0,38.33111,36.66889
75.0,38.33111,36.66889
75.0,38.33111,36.66889
